date,sales,cogs,gross_margin,gross_margin_pct
2024-01-28,54434.02,36996.670000000006,17437.350000000002,0.3203391922918793
2024-01-29,53557.840000000004,36704.94,16852.900000000005,0.3146672830719089
2024-01-30,28876.749999999996,18129.899999999998,10746.849999999997,0.3721627260685499
2024-01-31,56183.54,36535.170000000006,19648.369999999995,0.34971755072749056
2024-02-01,55508.05000000002,36967.54,18540.510000000006,0.33401479605210416
2024-02-02,46702.97,32259.41,14443.56,0.3092642716298342
2024-02-03,35066.27,22226.41,12839.859999999999,0.36615984534425816
2024-02-04,31939.999999999996,20517.53,11422.470000000003,0.3576227301189732
2024-02-05,32626.030000000002,21696.920000000006,10929.110000000006,0.334981301739746
2024-02-06,58942.590000000004,40254.76,18687.83,0.31705138847817854
2024-02-07,57137.26000000001,38697.590000000004,18439.670000000002,0.32272583599563576
2024-02-08,16170.18,10991.920000000002,5178.26,0.32023514889753857
2024-02-09,45510.89,29886.070000000014,15624.82,0.3433204668157445
2024-02-10,35834.07,22986.89,12847.179999999998,0.3585185830133166
2024-02-11,36923.689999999995,25288.75,11634.939999999995,0.3151077262321289
2024-02-12,45170.52999999999,30210.700000000008,14959.83,0.33118562035911475
2024-02-13,50636.64,32747.499999999993,17889.140000000007,0.35328449912948423
2024-02-14,65306.13000000001,41161.989999999976,24144.139999999996,0.36970710100261633
2024-02-15,49691.56000000001,32929.15000000001,16762.410000000003,0.3373291158498546
2024-02-16,27465.300000000003,17669.83,9795.47,0.35664893520187285
2024-02-17,40851.33,27639.5,13211.830000000002,0.32341248130721817
2024-02-18,60285.34999999998,40960.27,19325.079999999998,0.3205601360861305
2024-02-19,33525.92,22535.679999999997,10990.239999999998,0.3278132263037076
2024-02-20,58173.46000000001,37859.24,20314.220000000005,0.3492008211304606
2024-02-21,56023.71,38721.53,17302.179999999997,0.3088367407299516
2024-02-22,60310.00000000001,41362.799999999996,18947.199999999997,0.31416348864201615
2024-02-23,59767.78,38962.14000000001,20805.64,0.3481079605098265
2024-02-24,37801.72,24971.440000000002,12830.28,0.33940995277463565
2024-02-25,69879.26000000004,47411.76999999998,22467.49,0.32151871671222604
2024-02-26,44623.189999999995,30652.430000000008,13970.76,0.3130829508154841
2024-02-27,30610.750000000007,21206.000000000004,9404.749999999998,0.3072368367321936
2024-02-28,47244.189999999995,31025.62,16218.57,0.3432923709772567
2024-02-29,63141.50999999999,42237.179999999986,20904.329999999998,0.3310711131235221
2024-03-01,34579.14000000001,23376.4,11202.739999999998,0.3239739334176615
2024-03-02,43788.16,29062.609999999993,14725.55,0.33629067766263754
2024-03-03,56355.15999999999,37570.930000000015,18784.23,0.3333187236093377
2024-03-04,44493.07999999999,29610.290000000005,14882.79,0.334496735222646
2024-03-05,32493.139999999996,22531.570000000003,9961.569999999998,0.3065745569680246
2024-03-06,46536.219999999994,30403.79,16132.43,0.3466639533679358
2024-03-07,62360.990000000005,42575.04000000002,19785.949999999997,0.3172808834497335
2024-03-08,43153.19000000002,28369.81,14783.380000000003,0.34257907700450413
2024-03-09,44938.42999999999,29010.5,15927.930000000006,0.3544389512495209
2024-03-10,37872.67,26147.54,11725.13,0.30959343505488257
2024-03-11,48580.41000000001,31981.679999999993,16598.73,0.341675379026237
2024-03-12,59585.900000000016,40358.850000000006,19227.050000000003,0.3226778482828991
2024-03-13,37755.87000000001,24941.48,12814.389999999998,0.3394012639623983
2024-03-14,62777.41000000002,44664.19999999998,18113.21,0.2885306991798482
2024-03-15,47971.37999999998,31602.819999999992,16368.560000000001,0.34121511617968897
2024-03-16,41519.950000000004,27646.659999999996,13873.289999999997,0.33413551798593194
2024-03-17,55309.47999999998,35855.31999999999,19454.159999999993,0.3517328313337966
2024-03-18,46006.94999999999,31821.749999999996,14185.200000000003,0.30832732880575664
2024-03-19,80665.53000000001,53488.929999999986,27176.59999999999,0.33690474729416625
2024-03-20,55472.08,37088.53,18383.550000000007,0.3314018511654873
2024-03-21,71040.73999999998,47797.39000000001,23243.350000000002,0.32718338801087954
2024-03-22,42225.02999999999,27236.069999999996,14988.960000000001,0.3549780781683282
2024-03-23,44773.63,29869.909999999996,14903.720000000001,0.3328682530319744
2024-03-24,69812.62000000001,46339.159999999996,23473.459999999995,0.33623519644442496
2024-03-25,42578.279999999984,29803.320000000007,12774.96,0.30003466556187813
2024-03-26,33806.420000000006,22291.649999999994,11514.77,0.3406089730885435
2024-03-27,73263.09999999996,48142.01999999998,25121.079999999994,0.3428885755585009
2024-03-28,29648.38,19587.2,10061.179999999998,0.3393500757882892
2024-03-29,61082.01999999999,40446.569999999985,20635.45,0.3378318202312236
2024-03-30,53870.66999999999,36590.58999999999,17280.079999999994,0.32076972497279127
2024-03-31,19132.309999999998,13039.15,6093.160000000002,0.3184748731334587
2024-04-01,45694.480000000025,31392.03000000001,14302.450000000003,0.31300170173727754
2024-04-02,62232.41,39690.920000000006,22541.49,0.3622146402493492
2024-04-03,46390.619999999995,31367.87,15022.749999999998,0.32383162803170124
2024-04-04,49058.31,33611.97000000001,15446.340000000006,0.314856749040071
2024-04-05,57460.01,37336.23,20123.779999999995,0.3502223546428202
2024-04-06,16530.94,11632.32,4898.62,0.2963303962146133
2024-04-07,50415.23999999998,33479.10000000001,16936.14,0.3359329440859551
2024-04-08,23761.05,16384.95,7376.1,0.3104282007739557
2024-04-09,78265.97,52234.959999999985,26031.010000000002,0.33259678503952617
2024-04-10,37385.13,23880.469999999994,13504.660000000002,0.361230788818977
2024-04-11,50687.9,32939.27999999999,17748.619999999995,0.350154967950931
2024-04-12,32507.92,21343.73,11164.189999999999,0.3434298472495318
2024-04-13,45056.44,30797.99,14258.449999999999,0.3164575363699395
2024-04-14,34527.32,23014.52000000001,11512.8,0.33344030176683276
2024-04-15,82172.60000000002,51710.46000000003,30462.13999999998,0.37070921450702515
2024-04-16,50269.86,32553.979999999996,17715.88,0.3524155428322259
2024-04-17,79539.59999999999,53867.41999999999,25672.179999999997,0.3227597322591514
2024-04-18,61080.909999999996,40228.19,20852.720000000005,0.34139504470382
2024-04-19,65891.90999999999,43033.31,22858.600000000002,0.3469105691427067
2024-04-20,56364.31999999999,37139.439999999995,19224.88,0.34108244364519974
2024-04-21,31506.620000000003,21322.37,10184.249999999998,0.32324159176706346
2024-04-22,49630.81999999999,33043.600000000006,16587.21999999999,0.3342120883757309
2024-04-23,67366.44999999997,44730.87999999999,22635.57,0.3360065730048119
2024-04-24,47928.26000000001,32237.750000000004,15690.51,0.3273749140903508
2024-04-25,53629.33000000001,34356.41999999999,19272.909999999993,0.35937256721275446
2024-04-26,30959.590000000007,19852.520000000004,11107.069999999998,0.35876024197994855
2024-04-27,38053.73,25502.27,12551.460000000003,0.32983520932113625
2024-04-28,73084.11000000003,49423.86999999997,23660.24,0.3237398662992543
2024-04-29,48724.0,31792.479999999996,16931.52,0.3474985633363435
2024-04-30,66685.74,44598.11000000001,22087.63,0.33121968804724966
2024-05-01,47062.14000000001,31656.139999999996,15406.000000000002,0.32735442969656714
2024-05-02,49541.3,34357.740000000005,15183.560000000003,0.3064828738850212
2024-05-03,54310.84999999999,34307.969999999994,20002.879999999994,0.36830357101757744
2024-05-04,32750.76,22976.680000000004,9774.079999999998,0.2984382652494171
2024-05-05,29267.549999999996,18383.859999999997,10883.690000000002,0.3718688445052628
2024-05-06,53802.59,35544.0,18258.590000000004,0.33936265893519263
2024-05-07,30455.58,21568.620000000003,8886.960000000001,0.2918007143518528
2024-05-08,50983.39000000001,34342.49,16640.900000000005,0.326398460361306
2024-05-09,71489.43999999999,47236.44,24253.000000000004,0.3392529022468215
2024-05-10,49635.530000000006,31954.259999999995,17681.269999999997,0.356222044974638
2024-05-11,71017.40999999999,46998.79000000003,24018.620000000006,0.33820749024781405
2024-05-12,33168.549999999996,22936.27,10232.28,0.30849343730732887
2024-05-13,43232.630000000005,28340.710000000006,14891.92,0.3444601912953248
2024-05-14,62594.85,41645.400000000016,20949.449999999993,0.3346832846472193
2024-05-15,34823.11,23270.38,11552.73,0.3317546881941331
2024-05-16,37966.77999999999,25257.520000000004,12709.260000000002,0.33474684974601493
2024-05-17,25652.06,17352.37,8299.69,0.3235486740636035
2024-05-18,68659.45999999999,46441.49,22217.97000000001,0.3235966318406817
2024-05-19,29445.860000000004,19666.329999999998,9779.53,0.3321190143538005
2024-05-20,32345.110000000008,21386.829999999998,10958.279999999999,0.33879247898677717
2024-05-21,23867.18,15507.760000000004,8359.419999999998,0.3502474946767904
2024-05-22,66527.45000000001,45407.659999999996,21119.790000000005,0.317459785396855
2024-05-23,20778.49,14488.839999999998,6289.65,0.30270005183244786
2024-05-24,34236.21,22745.52,11490.690000000002,0.33562973237984
2024-05-25,55760.470000000016,37232.520000000004,18527.950000000004,0.3322775077039343
2024-05-26,68201.60999999999,45268.19000000001,22933.420000000002,0.336259217341057
2024-05-27,58062.45999999998,38511.98,19550.479999999996,0.336714634550448
2024-05-28,57415.12000000001,38087.19000000002,19327.930000000004,0.33663484461932675
2024-05-29,78957.51000000004,50901.71000000001,28055.800000000003,0.35532782125474816
2024-05-30,41975.83,27838.059999999994,14137.77,0.3368073960657836
2024-05-31,26347.620000000003,17557.2,8790.42,0.333632411580249
2024-06-01,63255.790000000015,41768.48,21487.31,0.3396892205440798
2024-06-02,61755.190000000024,42095.36000000001,19659.83,0.31835105680996195
2024-06-03,35855.88999999999,23231.35,12624.539999999997,0.3520911069283178
2024-06-04,62842.59999999999,43793.52,19049.08000000001,0.3031236772507823
2024-06-05,34305.26,22614.010000000002,11691.249999999998,0.3408005069776471
2024-06-06,36102.06999999999,23580.39,12521.679999999993,0.34684105371243246
2024-06-07,37528.75000000001,25666.23,11862.52,0.31609152982713246
2024-06-08,58091.69000000002,39075.4,19016.290000000005,0.327349574439993
2024-06-09,93323.06999999998,61937.96,31385.109999999997,0.3363060173652668
2024-06-10,36092.59000000001,23496.039999999994,12596.550000000001,0.3490065412318705
2024-06-11,44540.43,29662.15,14878.28,0.3340398824169412
2024-06-12,70406.80000000002,46728.13,23678.67,0.3363122596112874
2024-06-13,68515.84999999999,46423.90000000001,22091.95000000001,0.32243561161395523
2024-06-14,32980.78,21782.620000000006,11198.16,0.33953593577835334
2024-06-15,48115.270000000004,33121.72,14993.550000000005,0.3116172890643657
2024-06-16,48788.40999999998,32274.169999999987,16514.239999999998,0.33848694802720575
2024-06-17,55529.51999999999,36850.87000000001,18678.650000000005,0.336373338001121
2024-06-18,69574.69000000002,47460.139999999985,22114.550000000007,0.3178533745533038
2024-06-19,57899.130000000005,37089.87000000001,20809.26,0.35940540039202656
2024-06-20,57340.19000000002,39227.57999999999,18112.61,0.31587983925410773
2024-06-21,59829.34,37430.76,22398.579999999998,0.3743745125719254
2024-06-22,32527.890000000007,22179.719999999998,10348.17,0.3181322243772958
2024-06-23,33923.42,22688.03,11235.389999999998,0.33119862325201876
2024-06-24,45788.68,31274.23999999999,14514.440000000002,0.31698751743880804
2024-06-25,40489.62000000001,27701.71,12787.909999999998,0.3158318107208711
2024-06-26,38089.310000000005,25577.36,12511.95,0.3284898046197214
2024-06-27,29669.839999999993,20636.52999999999,9033.310000000001,0.30446102843830647
2024-06-28,59753.170000000006,39624.06999999999,20129.09999999999,0.3368708304513382
2024-06-29,45543.80000000001,31466.709999999992,14077.089999999998,0.30908905273604736
2024-06-30,51914.590000000004,34658.930000000015,17255.660000000003,0.33238555866472225
2024-07-01,79335.47999999998,51798.399999999994,27537.079999999994,0.34709665839294096
2024-07-02,59120.48999999998,38792.550000000025,20327.94,0.34383916642098206
2024-07-03,36165.97,24356.58,11809.39,0.326533202344635
2024-07-04,18553.510000000002,12311.000000000004,6242.51,0.3364597857763841
2024-07-05,56710.56,37999.18,18711.380000000005,0.32994525181906165
2024-07-06,59972.62000000001,40539.32000000001,19433.299999999992,0.3240362018534456
2024-07-07,51804.97,34667.41999999999,17137.55,0.33080899380889517
2024-07-08,53682.759999999995,35991.82000000001,17690.94,0.3295460218513355
2024-07-09,89381.31000000001,58285.9,31095.409999999993,0.3478961093767812
2024-07-10,49066.66,32812.91000000001,16253.750000000002,0.3312585368557795
2024-07-11,77772.48000000003,50573.86999999999,27198.610000000015,0.3497202352297369
2024-07-12,41671.35,28462.989999999998,13208.359999999999,0.3169650131325239
2024-07-13,45856.04,30275.07,15580.970000000001,0.3397801031227293
2024-07-14,94784.54,63009.25999999998,31775.28000000001,0.3352369489792324
2024-07-15,52389.77,35413.05999999999,16976.71,0.3240462785005546
2024-07-16,75546.32999999997,50002.39000000001,25543.940000000002,0.33812284461733627
2024-07-17,38073.91,25992.47000000001,12081.439999999997,0.3173154530228179
2024-07-18,39958.09,27813.26,12144.83,0.303939202299209
2024-07-19,61489.20000000001,40136.71999999999,21352.47999999999,0.34725577825048926
2024-07-20,63981.62999999998,43481.55,20500.079999999998,0.3204057164533008
2024-07-21,41804.119999999995,27074.07,14730.05,0.35235881056699675
2024-07-22,37535.200000000004,24923.820000000003,12611.380000000001,0.33598808585008205
2024-07-23,43926.02,28769.739999999998,15156.28,0.34504104856301576
2024-07-24,30271.050000000003,20622.43,9648.620000000003,0.3187408431488172
2024-07-25,47037.94,31561.07,15476.870000000003,0.3290295025675019
2024-07-26,32857.46,22289.230000000007,10568.229999999996,0.3216386780962374
2024-07-27,56394.95999999998,38160.68,18234.28000000001,0.32333173035320917
2024-07-28,68820.28,44071.51999999999,24748.760000000002,0.35961434623631294
2024-07-29,60783.88000000002,40074.130000000005,20709.750000000004,0.340711221462006
2024-07-30,45974.26000000001,30783.539999999997,15190.720000000003,0.3304179338612519
2024-07-31,55015.31000000001,35720.25999999999,19295.049999999996,0.35072146280735295
2024-08-01,51997.26,34207.31999999999,17789.94000000001,0.3421322585074677
2024-08-02,38499.06,25335.880000000012,13163.179999999997,0.3419091271319351
2024-08-03,58574.77000000002,39768.52999999999,18806.239999999998,0.3210638300415007
2024-08-04,57639.929999999986,38517.35999999999,19122.569999999996,0.33175907743121824
2024-08-05,33044.259999999995,22422.569999999996,10621.689999999999,0.3214382770260251
2024-08-06,58633.200000000026,38082.03999999999,20551.159999999993,0.35050381012805004
2024-08-07,35216.68,22938.28,12278.399999999994,0.3486529678550049
2024-08-08,42198.98999999999,28517.29,13681.7,0.3242186602096402
2024-08-09,66397.5,44497.23999999998,21900.260000000002,0.3298356112805452
2024-08-10,41321.070000000014,28490.550000000003,12830.519999999997,0.31050793215180517
2024-08-11,36674.88,25690.76,10984.12,0.2994998211309758
2024-08-12,42233.87999999998,28313.659999999996,13920.219999999998,0.3295984171949156
2024-08-13,46112.69,32107.05,14005.64,0.3037263712006391
2024-08-14,55940.07,37459.81999999999,18480.25,0.33035800634500456
2024-08-15,49696.99,32810.93,16886.059999999998,0.3397803367970575
2024-08-16,63716.57,41027.530000000006,22689.039999999997,0.3560932423072993
2024-08-17,56168.5,36740.88,19427.620000000003,0.3458810543276036
2024-08-18,50146.02999999999,34512.99999999999,15633.029999999995,0.31175010265019976
2024-08-19,47718.350000000006,31404.71,16313.639999999998,0.3418735140674394
2024-08-20,28807.699999999997,18534.61,10273.09,0.35660917046484103
2024-08-21,50755.64999999999,34530.689999999995,16224.959999999997,0.31966805665970194
2024-08-22,43062.05,27463.409999999996,15598.640000000003,0.36223635428410866
2024-08-23,33465.72,22500.62,10965.1,0.3276516985141811
2024-08-24,38098.329999999994,24731.22,13367.11,0.35085816097450995
2024-08-25,54424.42,35613.68000000001,18810.74,0.34563050924566585
2024-08-26,46826.94000000001,30155.970000000005,16670.969999999998,0.3560123723651384
2024-08-27,69412.85000000003,45245.05,24167.799999999996,0.34817472557314655
2024-08-28,47436.67,30815.479999999992,16621.19,0.35038694748176885
2024-08-29,56958.709999999985,37588.22999999999,19370.479999999996,0.3400793311505826
2024-08-30,45068.71,29537.850000000002,15530.859999999995,0.34460405012701706
2024-08-31,28705.260000000006,19643.699999999997,9061.559999999998,0.31567594231858537
2024-09-01,35089.68,23953.260000000002,11136.42,0.3173702353512486
2024-09-02,30916.190000000002,20843.14,10073.05,0.32581796139821884
2024-09-03,57701.78,37128.329999999994,20573.449999999997,0.35654792625114856
2024-09-04,41368.25,27916.73,13451.519999999999,0.3251653139787155
2024-09-05,41633.570000000014,27790.31,13843.260000000002,0.33250235326924876
2024-09-06,52054.49000000001,34246.27000000001,17808.22,0.34210728027495796
2024-09-07,45248.490000000005,29457.839999999997,15790.650000000003,0.3489762862804925
2024-09-08,45765.83999999999,29136.730000000007,16629.110000000004,0.3633520110195729
2024-09-09,41295.75000000001,26689.409999999996,14606.339999999998,0.3537008045622127
2024-09-10,62825.73,40228.26,22597.470000000005,0.3596849571027667
2024-09-11,16635.79,11202.52,5433.27,0.32660126149704943
2024-09-12,32524.100000000002,21978.469999999998,10545.630000000001,0.3242404862855544
2024-09-13,43875.71999999999,28175.17,15700.550000000005,0.3578414211778179
2024-09-14,36023.09,23999.969999999998,12023.120000000004,0.33376148464776356
2024-09-15,32865.92,22079.489999999998,10786.430000000002,0.32819498130586344
2024-09-16,51472.13000000001,35137.55,16334.58,0.317348048351603
2024-09-17,53267.84000000001,36307.07000000001,16960.77,0.31840543937955806
2024-09-18,27153.24,18071.2,9082.039999999997,0.3344735287575257
2024-09-19,42739.119999999995,28214.92,14524.200000000003,0.3398338571313589
2024-09-20,57816.960000000014,38170.51999999999,19646.44,0.33980409900485936
2024-09-21,58231.94000000001,37893.7,20338.239999999994,0.34926262116632195
2024-09-22,56228.83999999997,37733.00000000002,18495.839999999997,0.32893867275227456
2024-09-23,33854.46,22244.180000000004,11610.28,0.34294683772832296
2024-09-24,50802.37999999999,32090.390000000007,18711.989999999998,0.36832900348369507
2024-09-25,37573.939999999995,24964.87,12609.069999999994,0.3355801920160621
2024-09-26,34587.40000000001,23095.840000000004,11491.560000000005,0.33224700324395595
2024-09-27,36311.09,24456.77,11854.320000000005,0.3264655508826644
2024-09-28,57535.73999999998,37974.130000000005,19561.610000000004,0.3399905867205325
2024-09-29,34255.24000000001,23035.799999999996,11219.439999999999,0.32752478161005427
2024-09-30,68095.40000000001,45421.03000000001,22674.369999999995,0.3329794670418265
2024-10-01,36993.100000000006,25048.880000000005,11944.22,0.32287696894826323
2024-10-02,44570.12000000001,29084.100000000002,15486.02,0.34745295727271985
2024-10-03,48831.91000000001,32650.18999999999,16181.719999999996,0.3313759383976583
2024-10-04,37571.920000000006,24914.51,12657.409999999996,0.3368848331413458
2024-10-05,65423.850000000006,43880.83999999999,21543.01,0.3292837397982539
2024-10-06,21121.149999999998,13581.94,7539.210000000001,0.3569507342166502
2024-10-07,35926.909999999996,24340.98,11585.93,0.32248612530273274
2024-10-08,64343.88000000001,42864.75000000001,21479.130000000023,0.3338177616892239
2024-10-09,35115.340000000004,23948.55,11166.789999999999,0.31800318607195593
2024-10-10,30986.009999999987,19837.75,11148.26,0.3597836572053002
2024-10-11,46523.92,30495.510000000006,16028.41,0.3445197653164222
2024-10-12,43965.95000000001,27510.87,16455.079999999998,0.3742687238647179
2024-10-13,35101.6,24109.440000000006,10992.160000000002,0.3131526768010576
2024-10-14,69407.49000000002,46833.23,22574.260000000002,0.32524241980224317
2024-10-15,65336.379999999976,45644.94999999998,19691.43,0.30138538437544304
2024-10-16,38526.70000000001,26405.61,12121.090000000002,0.31461531872701265
2024-10-17,54603.529999999984,37162.479999999996,17441.050000000003,0.3194124995215512
2024-10-18,35162.689999999995,23595.179999999997,11567.510000000002,0.32897113389220234
2024-10-19,34858.74,22440.61,12418.130000000003,0.35624150499989393
2024-10-20,33911.19000000001,22776.059999999998,11135.130000000001,0.32836152314324557
2024-10-21,64298.65,42549.79999999998,21748.850000000002,0.3382473815546672
2024-10-22,55608.979999999996,36959.2,18649.78,0.3353735313972671
2024-10-23,70413.07999999997,45475.29000000001,24937.790000000005,0.3541641694980537
2024-10-24,29396.950000000004,19243.879999999994,10153.070000000002,0.3453783470734209
2024-10-25,55161.70999999999,36534.829999999994,18626.88,0.33767771158653354
2024-10-26,37616.47,26255.38,11361.090000000004,0.302024352630643
2024-10-27,58282.71,38973.57,19309.140000000003,0.33130134134119715
2024-10-28,23943.22,15496.010000000002,8447.210000000001,0.352801753481779
2024-10-29,42650.520000000004,29321.000000000004,13329.520000000006,0.3125288976547063
2024-10-30,33079.520000000004,20724.489999999998,12355.029999999995,0.3734948391028647
2024-10-31,29140.539999999994,19634.8,9505.74,0.32620328930074743
2024-11-01,79698.65999999997,53522.57000000001,26176.089999999993,0.3284382698529687
2024-11-02,62403.650000000016,41719.69999999999,20683.95,0.33145416974808356
2024-11-03,44792.09,29460.76,15331.329999999996,0.34227762089243874
2024-11-04,38114.219999999994,25455.250000000004,12658.969999999996,0.3321324691939123
2024-11-05,31069.359999999997,20208.16,10861.2,0.34957913519943773
2024-11-06,77758.43999999997,51500.98999999999,26257.449999999997,0.3376797425462754
2024-11-07,38842.28999999999,25608.890000000003,13233.400000000001,0.3406956695910566
2024-11-08,17273.579999999998,11468.140000000001,5805.44,0.3360878289271825
2024-11-09,84141.56,59232.95,24908.610000000004,0.29603218671011094
2024-11-10,39289.42999999999,26482.85,12806.580000000002,0.3259548433255459
2024-11-11,60435.64999999998,40125.67,20309.979999999996,0.3360595939648205
2024-11-12,40383.03,27580.48,12802.549999999994,0.31702796942180894
2024-11-13,55265.219999999994,35054.76,20210.460000000003,0.3656994399008998
2024-11-14,52444.69,34397.68,18047.010000000006,0.3441151048847844
2024-11-15,66424.90000000001,45264.42,21160.479999999996,0.3185624667857986
2024-11-16,30144.750000000004,20846.96,9297.79,0.3084381194071936
2024-11-17,47983.51999999999,31855.699999999997,16127.819999999996,0.33611164833259416
2024-11-18,27202.21,17550.149999999998,9652.060000000001,0.35482631742053317
2024-11-19,56806.68000000001,37707.119999999995,19099.560000000005,0.3362203177513631
2024-11-20,78615.95,51852.22000000001,26763.729999999996,0.34043638727255726
2024-11-21,57557.36000000002,38348.14000000001,19209.220000000005,0.33374046342639757
2024-11-22,28229.200000000004,19298.129999999997,8931.069999999998,0.3163770138721606
2024-11-23,36522.590000000004,24093.000000000007,12429.59,0.34032608311732543
2024-11-24,49781.92,33949.83999999999,15832.080000000002,0.3180287140391532
2024-11-25,32452.409999999996,21293.980000000003,11158.429999999998,0.343839794948973
2024-11-26,39083.83,26036.250000000004,13047.579999999998,0.33383575765220547
2024-11-27,37597.24999999999,25488.309999999998,12108.939999999999,0.3220698322350704
2024-11-28,40405.759999999995,26731.229999999996,13674.530000000002,0.3384302139100961
2024-11-29,73412.24999999999,48128.64,25283.609999999997,0.34440587231694986
2024-11-30,40344.93000000001,27609.9,12735.030000000002,0.31565378846858827
2024-12-01,73245.31999999996,46231.80000000001,27013.519999999997,0.3688088194576802
2024-12-02,44727.50000000001,29487.609999999993,15239.890000000001,0.3407275166284724
2024-12-03,42379.08999999999,27709.069999999996,14670.02,0.3461617509955972
2024-12-04,69546.36000000003,46696.28999999999,22850.070000000003,0.32855882033222145
2024-12-05,50467.149999999994,33522.76999999999,16944.379999999994,0.3357506813838308
2024-12-06,64896.180000000015,44009.99999999999,20886.179999999997,0.32183989874288427
2024-12-07,27922.48999999999,19165.31,8757.18,0.3136246086935658
2024-12-08,40494.65,27589.419999999995,12905.230000000001,0.3186897528438942
2024-12-09,50669.13000000001,34223.18,16445.949999999997,0.3245753380806024
2024-12-10,71508.34999999999,47997.67999999999,23510.67000000001,0.32878216320191994
2024-12-11,66730.79999999999,45058.200000000004,21672.6,0.3247765649445234
2024-12-12,68449.11999999998,47684.01,20765.11,0.3033656239846474
2024-12-13,61062.590000000004,40274.28999999999,20788.299999999996,0.3404424869629669
2024-12-14,50576.16999999999,33670.65000000001,16905.519999999997,0.3342586043980792
2024-12-15,29456.02,20669.900000000005,8786.119999999999,0.29827926515530606
2024-12-16,54834.05,36873.09000000001,17960.960000000003,0.32755122045517343
2024-12-17,33391.3,23199.000000000004,10192.299999999997,0.30523819078622266
2024-12-18,38122.69,26234.23,11888.460000000001,0.3118473538986887
2024-12-19,47282.81,32181.98,15100.829999999998,0.31937251614275886
2024-12-20,44974.22000000002,30798.26,14175.960000000005,0.31520190900475864
2024-12-21,53586.869999999995,35361.46999999999,18225.4,0.3401094335235479
2024-12-22,24115.829999999998,16987.829999999998,7128.0,0.29557348845136167
2024-12-23,32261.329999999998,21935.26,10326.070000000003,0.3200757687299316
2024-12-24,49862.40000000001,32062.099999999988,17800.300000000007,0.356988432165319
2024-12-25,54514.23,36295.490000000005,18218.74,0.3342015470089186
2024-12-26,50903.27000000001,34121.12999999999,16782.14,0.32968687473319486
2024-12-27,45138.44999999998,29789.120000000006,15349.33,0.3400500017169399
2024-12-28,43051.66,28577.370000000003,14474.290000000005,0.3362074772494255
2024-12-29,48875.51,32639.49999999999,16236.009999999998,0.3321911116630803
2024-12-30,73364.04999999997,49557.69000000001,23806.359999999993,0.32449626213383803
2024-12-31,44172.329999999994,28776.15,15396.179999999995,0.3485480616485478
2025-01-01,93024.72000000002,59831.64000000003,33193.07999999999,0.3568199936532997
2025-01-02,47885.76999999998,32664.389999999992,15221.38,0.31786854424602556
2025-01-03,25990.370000000006,17730.84,8259.53,0.3177919360132233
2025-01-04,91704.48,60071.39,31633.090000000015,0.3449459612005871
2025-01-05,61899.44000000002,40174.56999999999,21724.869999999995,0.35097038034592865
2025-01-06,29007.690000000002,19005.64,10002.050000000001,0.34480684259932454
2025-01-07,56696.109999999986,39193.009999999995,17503.1,0.30871782914206997
2025-01-08,30934.3,20373.370000000006,10560.93,0.34139870629042846
2025-01-09,46601.49,32190.14999999999,14411.34,0.3092463352566624
2025-01-10,45222.06999999999,29274.750000000004,15947.320000000002,0.3526446268381789
2025-01-11,60043.25999999998,38798.5,21244.75999999999,0.35382422606633945
